cik,ticker,name,shares,max_adj_close,mcap,in_sp1500
1949257,RADX,Radiopharm Theranostics Ltd,2364949502.0,18.9,44697545588.0,False
1395213,EDN,EDENOR,906455100.0,49.23,44624784573.0,False
1889823,DFSC,DEFSEC Technologies Inc.,1579174.0,28224.0,44570606976.0,False
5272,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",522893169.0,84.9512,44420402178.0,True
1335258,LYV,"Live Nation Entertainment, Inc.",235633860.0,188.46,44407557256.0,True
1300514,LVS,LAS VEGAS SANDS CORP,647701184.0,68.2933,44233651269.0,True
100517,UAL,"United Airlines Holdings, Inc.",324583772.0,136.11,44179097207.0,True
788784,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC,498420030.0,88.6225,44171229109.0,True
56873,KR,KROGER CO,590588700.0,74.6913,44111837768.0,True
2018222,JEM,707 Cayman Holdings Ltd.,26340000.0,1668.0,43935120000.0,False
1326380,GME,GameStop Corp.,504500990.0,86.8775,43829784759.0,True
10456,BAX,BAXTER INTERNATIONAL INC,516995999.0,83.7438,43295209541.0,True
1837821,ZJYL,Jin Medical International Ltd.,156547100.0,276.11,43224219781.0,False
96021,SYY,SYSCO CORP,479096016.0,89.8822,43062203929.0,True
2064307,LOGC,ContextLogic Holdings Inc.,45753716.0,935.7,42811752061.0,False
1137774,PRU,PRUDENTIAL FINANCIAL INC,345000000.0,123.7019,42677155500.0,True
1404655,HUBS,HUBSPOT INC,49866201.0,852.08,42489992548.0,False
7084,ADM,Archer-Daniels-Midland Co,481959583.0,88.09,42455819666.0,True
916076,MLM,MARTIN MARIETTA MATERIALS INC,60065839.0,705.0883,42351720309.0,True
33213,EQT,EQT Corp,625516000.0,67.5273,42239406587.0,True
1000697,WAT,WATERS CORP /DE/,98248111.0,429.72,42219178259.0,True
1534708,BLNE,"Beeline Holdings, Inc.",32928148.0,1282.0,42213885736.0,False
1477641,DQ,DAQO NEW ENERGY CORP.,338330684.0,124.13,41996987805.0,False
943819,RMD,RESMED INC,144252306.0,290.6549,41927639575.0,True
1047862,ED,CONSOLIDATED EDISON INC,368529705.0,113.5694,41853697479.0,True
40704,GIS,GENERAL MILLS INC,533708396.0,78.3414,41811462934.0,True
1643154,ITHUF,"iANTHUS CAPITAL HOLDINGS, INC.",6974811082.0,5.986,41751219137.0,False
1637459,KHC,Kraft Heinz Co,1185823758.0,35.1664,41701152603.0,True
105634,EME,"EMCOR Group, Inc.",44109901.0,943.2628,41607228725.0,True
1818874,SOFI,"SoFi Technologies, Inc.",1291570324.0,32.21,41601480136.0,False
1158838,ATEYY,ADVANTEST CORP,174546476.0,237.44,41444315261.0,False
1439264,MVNC,Marvion Inc.,390024555.0,106.05,41362104058.0,False
1158838,ADTTF,ADVANTEST CORP,174546476.0,236.45,41271514250.0,False
1558569,ISPC,iSpecimen Inc.,2518590.0,16336.0,41143686240.0,False
79282,BRO,"BROWN & BROWN, INC.",334610357.0,122.8771,41115950298.0,True
1479681,NUTX,Nutex Health Inc.,6847973.0,6000.0,41087838000.0,False
1634117,BNED,"Barnes & Noble Education, Inc.",34664980.0,1177.5413,40819445614.0,False
1699150,IR,Ingersoll Rand Inc.,387999429.0,105.1684,40805279149.0,True
1002047,NTAP,"NetApp, Inc.",196419005.0,207.08,40674447555.0,True
1703647,KRRO,"Korro Bio, Inc.",14725646.0,2750.5,40502889323.0,False
1022671,STLD,STEEL DYNAMICS INC,143328088.0,282.1202,40435748852.0,True
1004980,PCG-PI,PG&E Corp,2680110496.0,15.0805,40417406335.0,False
1057352,CSGP,"COSTAR GROUP, INC.",405197588.0,99.74,40414407427.0,True
898293,JBL,JABIL INC,104787089.0,385.5467,40400316367.0,True
1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD,477157399.0,84.47,40305485494.0,False
1552670,TAOP,Taoping Inc.,9552783.0,4218.0,40293638694.0,False
1172724,GFIOF,GOLD FIELDS LTD,895024247.0,45.0,40276091115.0,False
1041792,ELPC,ENERGY CO OF PARANA,2982810590.0,13.3894,39938044114.0,False
1751788,DOW,DOW INC.,720741438.0,55.0272,39660383257.0,True
718940,BCE,BCE INC,912274545.0,43.2446,39450947789.0,False
1474432,P,"Everpure, Inc.",333227251.0,118.16,39374131978.0,True
1811074,TPL,Texas Pacific Land Corp,68974683.0,570.1276,39324370480.0,True
1055726,INO,"INOVIO PHARMACEUTICALS, INC.",103397518.0,380.28,39320008145.0,False
1020569,IRM,IRON MOUNTAIN INC,297702812.0,132.0341,39306922850.0,True
874766,HIG,"HARTFORD INSURANCE GROUP, INC.",270872002.0,145.0437,39288277396.0,True
1781335,OTIS,Otis Worldwide Corp,380669339.0,102.023,38837027973.0,True
891103,MTCH,"Match Group, Inc.",229550985.0,168.533,38686916155.0,True
1829667,RGC,Regencell Bioscience Holdings Ltd,494488908.0,78.0,38570134824.0,False
1958713,MI,NFT Ltd,14318410.0,2690.0,38516522900.0,False
1951294,VSME,VS MEDIA Holdings Ltd,55013689.0,700.0,38509582300.0,False
1013871,NRG,"NRG ENERGY, INC.",210210483.0,182.8192,38430512334.0,True
845982,SNN,SMITH & NEPHEW PLC,877724845.0,43.7725,38420210778.0,False
772263,NICH,NITCHES INC,336821595.0,113.9998,38397594466.0,False
783325,WEC,"WEC ENERGY GROUP, INC.",325849383.0,117.8229,38392519268.0,True
1853070,SOAR,"Volato Group, Inc.",53633248.0,710.7016,38117235167.0,False
1374310,CBOE,"Cboe Global Markets, Inc.",104431019.0,364.9193,38108894352.0,True
1446159,AGPU,Axe Compute Inc.,11591124.0,3285.0,38076842340.0,False
1034054,SBAC,SBA COMMUNICATIONS CORP,106088110.0,358.3362,38015210203.0,True
1001290,BAP,CREDICORP LTD,94382317.0,402.27,37967174660.0,False
1647639,UPST,"Upstart Holdings, Inc.",97313046.0,390.0,37952087940.0,False
1113169,TROW,PRICE T ROWE GROUP INC,213315850.0,177.6683,37899464433.0,True
313838,SONY,Sony Group Corp,1250746867.0,30.26,37847600195.0,False
1815846,MNSO,MINISO Group Holding Ltd,1237564177.0,30.5791,37843598725.0,False
1899658,WLGSF,"WANG & LEE GROUP, Inc.",17357924.0,2160.0,37493115840.0,False
895728,ENBMF,ENBRIDGE INC,2184085509.0,17.1549,37467768498.0,False
1648257,HCM,HUTCHMED (China) Ltd,872327620.0,42.94,37457748003.0,False
947484,ACGL,ARCH CAPITAL GROUP LTD.,341229126.0,109.2202,37269113388.0,True
1799448,ALGS,"Aligos Therapeutics, Inc.",42608792.0,873.5,37218779812.0,False
1352010,EPAM,"EPAM Systems, Inc.",51586981.0,717.49,37013142998.0,True
1521332,APTV,Aptiv PLC,207633331.0,178.12,36983648918.0,True
2058873,Q,"Qnity Electronics, Inc.",209208543.0,175.5232,36720952935.0,True
36270,MTB,M&T BANK CORP,144416262.0,252.4608,36459445038.0,True
1527728,LNAI,Lunai Bioworks Inc.,36271119.0,1004.0,36416203476.0,False
915913,ALB,ALBEMARLE CORP,118005057.0,308.0954,36356815238.0,True
1575793,WATT,Energous Corp,5527071.0,6558.0,36246531618.0,False
1533743,PCSA,"Processa Pharmaceuticals, Inc.",2793386.0,12775.0,35685506150.0,False
928876,TSEM,TOWER SEMICONDUCTOR LTD,112534404.0,316.85,35656525907.0,False
2035989,AMRZ,Amrize Ltd,546925644.0,65.0554,35580466541.0,False
45012,HAL,HALLIBURTON CO,833130367.0,42.6002,35491520260.0,True
33185,EFX,EQUIFAX INC,117484896.0,301.1398,35379378084.0,True
1524472,XYL,Xylem Inc.,233486812.0,150.8356,35218123380.0,True
15615,MTZ,MASTEC INC,80304948.0,437.51,35134217799.0,True
1778982,HUIZ,Huize Holding Ltd,483310373.0,72.45,35015836524.0,False
720005,RJF,RAYMOND JAMES FINANCIAL INC,192361711.0,181.18,34852094799.0,True
749251,IT,GARTNER INC,63148976.0,551.8,34845604957.0,True
1801169,OPEN,Opendoor Technologies Inc.,971091050.0,35.88,34842746874.0,False
51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,255149963.0,136.4402,34812711982.0,True
2083785,SUNB,"Sunbelt Rentals Holdings, Inc.",409764897.0,84.8304,34760520118.0,False
1383650,CQP,"Cheniere Energy Partners, L.P.",484057704.0,71.22,34474589679.0,False
1705696,VICI,VICI PROPERTIES INC.,1101077562.0,31.2693,34429924609.0,True
1944902,OMH,Ohmyhome Ltd,22259591.0,1544.0,34368808504.0,False
1766600,SNDL,SNDL Inc.,263359123.0,130.0,34236685990.0,False
1274494,FSLR,"FIRST SOLAR, INC.",107469788.0,318.25,34202260031.0,True
1969373,VTMX,"Vesta Real Estate Corporation, S.A.B. de C.V.",884486436.0,38.6508,34186108341.0,False
1748790,AMCCF,Amcor plc,462345690.0,73.8941,34164618651.0,False
1533040,PHIO,Phio Pharmaceuticals Corp.,11617250.0,2940.3,34158200175.0,False
1037646,MTD,METTLER TOLEDO INTERNATIONAL INC/,20036559.0,1702.53,34112842794.0,True
726958,CASY,CASEYS GENERAL STORES INC,36960167.0,915.5934,33840484968.0,True
1410636,AWK,"American Water Works Company, Inc.",198728989.0,170.1575,33815227946.0,True
1847986,DFLI,Dragonfly Energy Holdings Corp.,14978803.0,2257.2,33810154132.0,False
1580149,BIVI,BIOVIE INC.,7542638.0,4481.0,33798560878.0,False
1624326,PAVM,PAVmed Inc.,7995918.0,4225.5,33786751509.0,False
946644,AIM,AIM ImmunoTech Inc.,30442139.0,1109.6023,33778667451.0,False
1756770,CURLF,"Curaleaf Holdings, Inc.",623520125.0,54.0,33670086750.0,False
1561861,AERO,"Grupo Aeromexico, S.A.B. de C.V.",1459034090.0,22.91,33426471002.0,False
1901215,BRNX,BRENX LTD.,715852.0,46200.0,33072362400.0,False
1309251,MALG,MICROALLIANCE GROUP INC.,609316077.0,54.0541,32936032158.0,False
105770,WST,WEST PHARMACEUTICAL SERVICES INC,70375762.0,465.3921,32752323666.0,True
868675,TU,TELUS CORP,1548656383.0,21.1431,32743396771.0,False
1116132,TPR,"TAPESTRY, INC.",199391678.0,164.1577,32731679260.0,True
935703,DLTR,"DOLLAR TREE, INC.",187630299.0,174.08,32662682450.0,True
1023512,DRD,DRDGOLD LTD,864588711.0,37.7474,32635975910.0,False
721693,CREG,Smart Powerr Corp.,22959128.0,1420.0,32601961760.0,False
1140536,WTW,WILLIS TOWERS WATSON PLC,92871937.0,350.75,32574831903.0,True
1002910,AEE,AMEREN CORP,276843251.0,117.4865,32525344609.0,True
1511820,STEK,Stemtech Corp,2997032856.0,10.85,32517806488.0,False
47217,HPQ,HP INC,901790969.0,35.9342,32405137038.0,True
1849056,OKLO,Oklo Inc.,186017650.0,174.14,32393113571.0,False
936340,DTE,DTE ENERGY CO,208028313.0,154.43,32125812377.0,True
731802,ATO,ATMOS ENERGY CORP,168988553.0,190.0626,32118403753.0,True
1094285,TDY,TELEDYNE TECHNOLOGIES INC,46355673.0,691.3,32045676745.0,True
916365,TSCO,TRACTOR SUPPLY CO /DE/,521040137.0,61.1771,31875724565.0,True
1590364,FTAI,FTAI Aviation Ltd.,102707091.0,308.309,31665520519.0,False
1136869,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",190737689.0,165.8202,31628161738.0,True
1888654,FEAM,"5E Advanced Materials, Inc.",41647371.0,759.23,31619933484.0,False
1018963,ATI,ATI INC,136170383.0,231.78,31561571372.0,True
1163653,NMR,NOMURA HOLDINGS INC,2901337224.0,10.86,31508522253.0,False
1035443,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",174247570.0,180.6549,31478677334.0,True
1381640,MLCO,Melco Resorts & Entertainment LTD,1220376014.0,25.7919,31475816115.0,False
759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,421176788.0,74.73,31474541367.0,True
1681459,FTI,TechnipFMC plc,392164388.0,80.08,31404524191.0,True
1395064,TAK,TAKEDA PHARMACEUTICAL CO LTD,1557765596.0,20.1464,31383368803.0,False
1493594,MTSI,"MACOM Technology Solutions Holdings, Inc.",76370931.0,409.68,31287643012.0,True
1397911,LPLA,LPL Financial Holdings Inc.,78742290.0,397.2254,31278437642.0,False
1824920,IONQ,"IonQ, Inc.",381002314.0,82.09,31276479956.0,False
1702318,AHG,Akso Health Group,1655583530.0,18.87,31240861211.0,False
84839,ROL,ROLLINS INC,481145404.0,64.8632,31208630569.0,True
29905,DOV,DOVER Corp,134680225.0,231.5927,31190956944.0,True
1402057,CDW,CDW Corp,125017426.0,247.8819,30989557090.0,True
827052,EIX,EDISON INTERNATIONAL,384793941.0,80.38,30929736978.0,True
2109150,INIO,INNIO N.V.,750000000.0,41.13,30847500000.0,False
1729214,XRTX,XORTX Therapeutics Inc.,12989678.0,2366.8201,30744230983.0,False
2033770,DAIC,"CID Holdco, Inc.",30259579.0,1015.25,30721037580.0,False
17843,CRS,CARPENTER TECHNOLOGY CORP,49558566.0,618.9904,30676276592.0,True
910521,DECK,DECKERS OUTDOOR CORP,136414227.0,223.11,30435378186.0,True
874238,STRL,"STERLING INFRASTRUCTURE, INC.",30588518.0,993.74,30397033877.0,True
1712762,BIAF,"bioAffinity Technologies, Inc.",8101725.0,3735.0,30259942875.0,False
1403568,ULTA,"Ulta Beauty, Inc.",42757471.0,706.82,30221835652.0,True
1635088,ROIV,Roivant Sciences Ltd.,722323015.0,41.81,30200325257.0,True
1049502,MKSI,MKS INC,67617558.0,444.3867,30048343462.0,True
72741,ES,EVERSOURCE ENERGY,376674754.0,79.2398,29847632172.0,True
1474735,GNRC,GENERAC HOLDINGS INC.,59006361.0,505.8,29845417394.0,True
1720635,NVT,nVent Electric plc,161857939.0,184.0962,29797431510.0,True
719955,WSM,WILLIAMS SONOMA INC,117779173.0,251.78,29654440178.0,True
1759509,LYFT,"Lyft, Inc.",378540249.0,78.29,29635916094.0,True
1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",114021798.0,259.9096,29635359909.0,True
1666175,FTS,Fortis Inc.,507340068.0,58.3597,29608214166.0,False
1546066,PBA,PEMBINA PIPELINE CORP,581068405.0,50.7991,29517752012.0,False
51434,IP,INTERNATIONAL PAPER CO /NEW/,529569895.0,55.6907,29492118151.0,True
20286,CINF,CINCINNATI FINANCIAL CORP,153478045.0,192.03,29472388981.0,True
922224,PPL,PPL Corp,752350362.0,39.1669,29467231393.0,True
1792044,VTRS,Viatris Inc,1148590864.0,25.6347,29443782221.0,True
1031296,FE,FIRSTENERGY CORP,578431175.0,50.8757,29428090930.0,True
1507605,MARA,"MARA Holdings, Inc.",386299297.0,76.09,29393513509.0,True
906107,VMRK,VIVMARK RESIDENTIAL,374944409.0,78.2659,29345361620.0,True
1130310,CNP,CENTERPOINT ENERGY INC,654169480.0,44.7724,29288737626.0,True
26324,CW,CURTISS WRIGHT CORP,36934444.0,792.77,29280519170.0,True
1599298,SMMT,Summit Therapeutics Inc.,797749602.0,36.7,29277410393.0,False
1167419,RIOT,"Riot Platforms, Inc.",375258935.0,77.9,29232671037.0,False
1786352,BILL,"BILL Holdings, Inc.",85276782.0,342.26,29186831407.0,True
877212,ZBRA,ZEBRA TECHNOLOGIES CORP,47310660.0,614.55,29074766103.0,True
1489393,LYB,LyondellBasell Industries N.V.,323037952.0,89.293,28845027848.0,True
1879293,MMCP,"Mag Mile Capital, Inc.",100055935.0,288.0,28816109280.0,False
92380,LUV,SOUTHWEST AIRLINES CO,489208201.0,58.8479,28788875292.0,True
771992,PAAS,PAN AMERICAN SILVER CORP,421847046.0,68.0597,28710783397.0,False
858446,ICHGF,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,164711854.0,174.3,28709276152.0,False
1163653,NRSCF,NOMURA HOLDINGS INC,2901337224.0,9.85,28578171656.0,False
858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,164711854.0,173.4269,28565466232.0,False
1335730,MFG,MIZUHO FINANCIAL GROUP INC,2489848594.0,11.45,28508766401.0,False
1086745,FABC,"Fabric.AI, Inc.",7003613.0,4064.0,28462683232.0,False
1601712,SYF,Synchrony Financial,325370840.0,87.3779,28430220720.0,True
11544,WRB,BERKLEY W R CORP,371227529.0,76.4394,28376409580.0,True
1474627,NEGG,"Newegg Commerce, Inc.",20972505.0,1351.4,28342243257.0,False
1801198,LEGN,Legend Biotech Corp,369886369.0,76.5,28296307228.0,False
2082247,FDXF,"FedEx Freight Holding Company, Inc.",149518133.0,188.46,28178187345.0,True
1101302,ENTG,ENTEGRIS INC,152800000.0,183.8443,28091409040.0,True
2005951,SW,Smurfit Westrock plc,524522908.0,53.5365,28081120664.0,True
92122,SOJF,SOUTHERN CO,1127301098.0,24.889,28057397028.0,False
728535,JBHT,HUNT J B TRANSPORT SERVICES INC,93914939.0,297.9075,27977964690.0,True
895126,EXE,EXPAND ENERGY Corp,231503789.0,120.7623,27956930018.0,True
1175454,CPAY,"CORPAY, INC.",65659599.0,425.24,27921087879.0,True
1014473,VRSN,VERISIGN INC/CA,90300000.0,309.0927,27911070810.0,True
215466,CDE,"Coeur Mining, Inc.",1027934998.0,27.1195,27877083178.0,True
1094032,QDMI,QDM International Inc.,8636186.0,3213.0332,27748352339.0,False
1106644,CPHI,"CHINA PHARMA HOLDINGS, INC.",43022002.0,640.0,27534081280.0,False
93556,SWK,"STANLEY BLACK & DECKER, INC.",151016641.0,182.2265,27519233931.0,True
822416,PHM,PULTEGROUP INC/MI/,187452540.0,146.6333,27486784534.0,True
920148,LH,LABCORP HOLDINGS INC.,81100000.0,338.614,27461595400.0,True
1880343,AMZE,"AMAZE HOLDINGS, INC.",20824169.0,1315.6,27396276736.0,False
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.,459187846.0,59.65,27390555014.0,True
1281761,RF,REGIONS FINANCIAL CORP,851929506.0,32.0747,27325383326.0,True
1022079,DGX,QUEST DIAGNOSTICS INC,110373360.0,247.45,27311887932.0,True
1644903,YCBD,"cbdMD, Inc.",11205045.0,2437.2,27308935674.0,False
1878848,IREN,IREN Ltd,357378674.0,76.41,27307304480.0,False
1370637,ETSY,ETSY INC,91781748.0,296.91,27250918799.0,True
1717161,CEPU,CENTRAL PUERTO S.A.,1513770222.0,17.95,27172175485.0,False
1957132,SN,"SharkNinja, Inc.",140871552.0,192.86,27168487519.0,True
1096343,MKL,MARKEL GROUP INC.,12389958.0,2191.8999,27157547701.0,False
1719406,NRXP,"NRX Pharmaceuticals, Inc.",43295767.0,627.1,27150775486.0,False
1609711,GDDY,GoDaddy Inc.,126647704.0,214.35,27146935352.0,True
92230,TFC-PI,TRUIST FINANCIAL CORP,1221626188.0,22.2202,27144778223.0,False
1849635,DJT,Trump Media & Technology Group Corp.,277941274.0,97.54,27110391866.0,False
1451809,SITM,SITIME Corp,30071036.0,901.48,27108437533.0,True
1408710,FN,Fabrinet,35834864.0,746.47,26749650930.0,True
1166003,XPO,"XPO, Inc.",117086465.0,228.37,26739036012.0,True
91576,KEY-PI,KEYCORP /NEW/,1067128554.0,25.03,26710227707.0,False
931427,TGS,GAS TRANSPORTER OF THE SOUTH INC,752761058.0,35.32,26587520569.0,False
1060955,ICLR,ICON PLC,76567325.0,346.2,26507607915.0,False
860731,TYL,TYLER TECHNOLOGIES INC,40952274.0,646.74,26485473687.0,True
906163,NVR,NVR INC,2664860.0,9924.4004,26447137650.0,True
313927,CHD,CHURCH & DWIGHT CO INC /DE/,237203907.0,111.0439,26340046929.0,True
1645113,NVCR,NovoCure Ltd,116445840.0,225.58,26267852587.0,False
106535,WY,WEYERHAEUSER CO,720736000.0,36.1525,26056408240.0,True
2041338,TDIC,Dreamland Ltd,28660000.0,908.75,26044775000.0,False
1800315,DMRA,"Damora Therapeutics, Inc.",61735519.0,421.0,25990653499.0,False
940944,DRI,DARDEN RESTAURANTS INC,114077969.0,227.68,25973271982.0,True
1757898,STE,STERIS plc,97500110.0,266.3608,25970207300.0,True
1130598,TRAW,"Traws Pharma, Inc.",15368277.0,1687.5,25933967438.0,False
4127,SWKS,"SKYWORKS SOLUTIONS, INC.",150472782.0,172.3359,25931862311.0,True
1378789,AER,AerCap Holdings N.V.,166876547.0,154.8241,25836511200.0,False
1643721,BOTX,DATZ WORLD HOLDINGS CORP.,100071075.0,257.4,25758294705.0,False
108312,WWD,"Woodward, Inc.",59045820.0,436.052,25747047903.0,True
85535,RGLD,ROYAL GOLD INC,84727857.0,303.0175,25674023408.0,True
109657,GTBP,"GT Biopharma, Inc.",45109497.0,568.8,25658281894.0,False
1754068,KLRS,"Kalaris Therapeutics, Inc.",23804981.0,1076.63,25629156694.0,False
1082554,UTHR,UNITED THERAPEUTICS Corp,42890692.0,596.76,25595449358.0,True
1618756,QSR,Restaurant Brands International Inc.,316382439.0,80.8466,25578444493.0,False
1818331,WGS,GeneDx Holdings Corp.,29822541.0,851.73,25400752846.0,False
1048477,BMRN,BIOMARIN PHARMACEUTICAL INC,193573759.0,131.03,25363969642.0,True
91576,KEY,KEYCORP /NEW/,1067128554.0,23.7624,25357535552.0,True
909037,SQM,CHEMICAL & MINING CO OF CHILE INC,263196524.0,96.1095,25295686323.0,False
1605888,CIRC,CIRCLE8 GROUP INC,114406923.0,220.4,25215285829.0,False
1689548,PRAX,"Praxis Precision Medicines, Inc.",27919988.0,903.0,25211749164.0,False
746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,129990622.0,193.9,25205181606.0,True
1713923,AIJTY,Jianpu Technology Inc.,400523605.0,62.72,25120840506.0,False
1748790,AMCR,Amcor plc,462345690.0,54.0836,25005319360.0,True
1584371,ICCM,IceCure Medical Ltd.,73122293.0,339.9,24854267391.0,False
1802768,RPRX,Royalty Pharma plc,388132400.0,63.96,24824948304.0,False
1652130,NTLA,"Intellia Therapeutics, Inc.",140126693.0,176.78,24771596789.0,False
927971,BRZL,BANK OF MONTREAL /CAN/,708905679.0,34.93,24762075367.0,False
1777393,CHPT,"ChargePoint Holdings, Inc.",26850324.0,922.0,24755998728.0,False
1336920,LDOS,"Leidos Holdings, Inc.",125492209.0,197.2656,24755295904.0,True
811156,CMS,CMS ENERGY CORP,313577136.0,78.6889,24675039897.0,True
1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,105596035.0,233.47,24653506291.0,False
1048695,FFIV,"F5, INC.",56627182.0,434.62,24611305841.0,True
1576280,GH,"Guardant Health, Inc.",134196170.0,183.1,24571318727.0,False
1069258,KTOS,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",187721327.0,130.72,24538931865.0,True
1805833,SST,"System1, Inc.",91455846.0,268.1,24519312313.0,False
1145197,PODD,INSULET CORP,69354199.0,352.82,24469548491.0,True
92122,SOJD,SOUTHERN CO,1127301098.0,21.7046,24467619412.0,False
1662774,QNCX,"Quince Therapeutics, Inc.",1017063.0,24042.0,24452228646.0,False
749098,MGA,MAGNA INTERNATIONAL INC,280242006.0,87.2189,24442399497.0,False
60086,L,LOEWS CORP,204427720.0,119.3331,24394993554.0,True
1159152,JHIUF,James Hardie Industries plc,580522488.0,42.0,24381944496.0,False
1159152,JHX,James Hardie Industries plc,580522488.0,42.0,24381944496.0,False
1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC.",116851258.0,208.5206,24365894429.0,True
1590895,CZR,"Caesars Entertainment, Inc.",203720372.0,119.49,24342547250.0,True
1636282,SYRE,"Spyre Therapeutics, Inc.",88173762.0,275.875,24324936592.0,False
1341766,CELH,"Celsius Holdings, Inc.",253035047.0,96.11,24319198367.0,True
1590955,PAYC,"Paycom Software, Inc.",45071619.0,538.4174,24267343916.0,True
9389,BALL,BALL Corp,264703357.0,91.4856,24216545437.0,True
6201,AAL,American Airlines Group Inc.,661969951.0,36.4414,24123111772.0,True
1527166,CG,Carlyle Group Inc.,356332798.0,67.4628,24039208285.0,True
1665918,USFD,US Foods Holding Corp.,216330723.0,110.94,23999730410.0,True
1985487,KSPI,Joint Stock Co Kaspi.kz,190227932.0,126.1172,23991014146.0,False
1675149,AA,Alcoa Corp,263909445.0,90.6278,23917532400.0,True
1708441,MYND,"Mynd.ai, Inc.",462192400.0,51.5506,23826295535.0,False
1425205,IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",452971432.0,52.59,23821767609.0,False
906709,NKTR,NEKTAR THERAPEUTICS,34142994.0,695.25,23737916578.0,False
88000,HKHC,Horizon Kinetics Holding Corp,18635321.0,1271.9867,23703880462.0,False
21076,CLX,CLOROX CO /DE/,120921351.0,194.9946,23579010470.0,True
857005,PTC,PTC INC.,108506261.0,216.53,23494860694.0,True
1988894,AS,"Amer Sports, Inc.",557667387.0,41.96,23399723559.0,False
1111711,NI,NISOURCE INC.,479560100.0,48.7533,23380137423.0,True
1579298,BURL,"Burlington Stores, Inc.",62815195.0,372.19,23379187427.0,True
1116942,TTMI,TTM TECHNOLOGIES INC,105348864.0,221.47,23331612910.0,True
832489,GOVX,"GeoVax Labs, Inc.",7369243.0,3165.0,23323654095.0,False
908937,SIRI,SIRIUS XM HOLDINGS INC.,337066891.0,69.0169,23263311909.0,True
1469367,RUN,Sunrun Inc.,240846982.0,96.5,23241733763.0,True
1178819,AGI,ALAMOS GOLD INC,419860744.0,55.1584,23158846862.0,False
1086222,AKAM,AKAMAI TECHNOLOGIES INC,143716609.0,161.14,23158494374.0,True
1177394,SNX,TD SYNNEX CORP,79958752.0,289.5683,23153519887.0,True
92122,SOJE,SOUTHERN CO,1127301098.0,20.5315,23145182494.0,False
91576,KEY-PK,KEYCORP /NEW/,1067128554.0,21.6079,23058407082.0,False
40987,GPC,GENUINE PARTS CO,137859758.0,167.1553,23043989206.0,True
764478,BBY,BEST BUY CO INC,209727698.0,109.2566,22914135209.0,True
1687229,INVH,Invitation Homes Inc.,590623226.0,38.7482,22885586886.0,True
12208,BIO,"BIO-RAD LABORATORIES, INC.",27668031.0,825.77,22847429959.0,True
75677,PKG,PACKAGING CORP OF AMERICA,89098299.0,255.7746,22789081787.0,True
1773383,DT,"Dynatrace, Inc.",289002128.0,78.76,22761807601.0,True
1845338,MNDY,monday.com Ltd.,51160822.0,444.7,22751217543.0,False
1316835,BLDR,"Builders FirstSource, Inc.",107596457.0,211.12,22715764002.0,True
1768259,GOTU,Gaotu Techedu Inc.,159097050.0,142.7,22703149035.0,False
1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",61525748.0,368.33,22661778761.0,True
904851,YPF,YPF SOCIEDAD ANONIMA,393312793.0,57.61,22658750005.0,False
12208,BIO-B,"BIO-RAD LABORATORIES, INC.",27668031.0,818.6,22649050177.0,False
70318,THC,TENET HEALTHCARE CORP,80519000.0,280.77,22607319630.0,True
1794515,GTM,ZoomInfo Technologies Inc.,291110046.0,77.35,22517362058.0,True
1618732,NTNX,"Nutanix, Inc.",270570179.0,83.07,22476264770.0,True
1333141,FMCQF,Fresenius Medical Care AG,279288885.0,80.2706,22418686372.0,False
1778016,NBP,NovaBridge Biosciences,265377891.0,84.43,22405855337.0,False
864749,TRMB,TRIMBLE INC.,233179848.0,95.72,22319975051.0,True
912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.,116384802.0,191.1489,22246826879.0,True
1673358,YUMC,"Yum China Holdings, Inc.",342458136.0,64.7702,22181081960.0,False
31791,RVTY,"REVVITY, INC.",111586401.0,198.7473,22177495915.0,True
1601830,RXRX,"RECURSION PHARMACEUTICALS, INC.",535342170.0,41.33,22125691886.0,False
746210,TWAV,"TaoWeave, Inc.",3877219.0,5700.0,22100148300.0,False
855658,LSCC,LATTICE SEMICONDUCTOR CORP,142030272.0,155.27,22053040333.0,True
1285785,MOS,MOSAIC CO,317895646.0,69.2148,22003083559.0,True
1170010,KMX,CARMAX INC,141911096.0,154.85,21974933216.0,True
1046102,RBA,RB GLOBAL INC.,185200000.0,118.3226,21913345520.0,True
